Unnamed: 0,chin_x0,chin_y0,chin_x1,chin_y1,chin_x2,chin_y2,chin_x3,chin_y3,chin_x4,chin_y4,chin_x5,chin_y5,chin_x6,chin_y6,chin_x7,chin_y7,chin_x8,chin_y8,chin_x9,chin_y9,chin_x10,chin_y10,chin_x11,chin_y11,chin_x12,chin_y12,chin_x13,chin_y13,chin_x14,chin_y14,chin_x15,chin_y15,chin_x16,chin_y16,right_eyebrow_x0,right_eyebrow_y0,right_eyebrow_x1,right_eyebrow_y1,right_eyebrow_x2,right_eyebrow_y2,right_eyebrow_x3,right_eyebrow_y3,right_eyebrow_x4,right_eyebrow_y4,left_eyebrow_x0,left_eyebrow_y0,left_eyebrow_x1,left_eyebrow_y1,left_eyebrow_x2,left_eyebrow_y2,left_eyebrow_x3,left_eyebrow_y3,left_eyebrow_x4,left_eyebrow_y4,nose_x0,nose_y0,nose_x1,nose_y1,nose_x2,nose_y2,nose_x3,nose_y3,nose_x4,nose_y4,nose_x5,nose_y5,nose_x6,nose_y6,nose_x7,nose_y7,nose_x8,nose_y8,right_eye_x0,right_eye_y0,right_eye_x1,right_eye_y1,right_eye_x2,right_eye_y2,right_eye_x3,right_eye_y3,right_eye_x4,right_eye_y4,right_eye_x5,right_eye_y5,left_eye_x0,left_eye_y0,left_eye_x1,left_eye_y1,left_eye_x2,left_eye_y2,left_eye_x3,left_eye_y3,left_eye_x4,left_eye_y4,left_eye_x5,left_eye_y5,mouth_x0,mouth_y0,mouth_x1,mouth_y1,mouth_x2,mouth_y2,mouth_x3,mouth_y3,mouth_x4,mouth_y4,mouth_x5,mouth_y5,mouth_x6,mouth_y6,mouth_x7,mouth_y7,mouth_x8,mouth_y8,mouth_x9,mouth_y9,mouth_x10,mouth_y10,mouth_x11,mouth_y11,mouth_x12,mouth_y12,mouth_x13,mouth_y13,mouth_x14,mouth_y14,mouth_x15,mouth_y15,mouth_x16,mouth_y16,mouth_x17,mouth_y17,mouth_x18,mouth_y18,mouth_x19,mouth_y19,target
00q0.jpg,0.5408805031446541,0.9559748427672956,0.5471698113207547,1.0817610062893082,0.5660377358490566,1.2138364779874213,0.5911949685534591,1.3396226415094339,0.6352201257861636,1.4528301886792452,0.7106918238993711,1.5534591194968552,0.7987421383647799,1.6352201257861636,0.89937106918239,1.7044025157232703,1.0188679245283019,1.7232704402515724,1.1446540880503144,1.7044025157232703,1.251572327044025,1.6352201257861636,1.3584905660377358,1.559748427672956,1.4339622641509435,1.4716981132075473,1.4779874213836477,1.3522012578616351,1.5031446540880502,1.220125786163522,1.5283018867924527,1.0943396226415094,1.540880503144654,0.9622641509433962,0.5849056603773585,0.7924528301886793,0.6352201257861636,0.7044025157232705,0.7358490566037736,0.6603773584905661,0.8427672955974843,0.6666666666666667,0.949685534591195,0.7044025157232705,1.0880503144654088,0.7106918238993711,1.20125786163522,0.679245283018868,1.3144654088050314,0.6729559748427674,1.4213836477987423,0.7106918238993711,1.4842767295597485,0.8050314465408805,1.0125786163522013,0.8050314465408805,1.0062893081761006,0.8616352201257862,1.0062893081761006,0.9182389937106918,1.0,0.9811320754716981,0.89937106918239,1.0817610062893082,0.949685534591195,1.10062893081761,1.0062893081761006,1.1132075471698113,1.0566037735849056,1.10062893081761,1.1132075471698113,1.0880503144654088,0.6918238993710693,0.8553459119496856,0.7484276729559749,0.8176100628930818,0.8113207547169812,0.8050314465408805,0.8742138364779874,0.8427672955974843,0.8113207547169812,0.8553459119496856,0.7484276729559749,0.8616352201257862,1.169811320754717,0.8490566037735849,1.2389937106918238,0.8113207547169812,1.3018867924528301,0.8238993710691824,1.3584905660377358,0.8616352201257862,1.3018867924528301,0.8679245283018868,1.2389937106918238,0.8616352201257862,0.8113207547169812,1.3333333333333333,0.8742138364779874,1.2641509433962264,0.949685534591195,1.2389937106918238,1.0125786163522013,1.2578616352201257,1.0754716981132075,1.2452830188679245,1.1572327044025157,1.2767295597484276,1.2327044025157232,1.3396226415094339,1.1572327044025157,1.4025157232704402,1.0754716981132075,1.4339622641509435,1.0062893081761006,1.440251572327044,0.9433962264150944,1.4276729559748427,0.8679245283018868,1.389937106918239,0.8490566037735849,1.3270440251572326,0.949685534591195,1.2955974842767295,1.0062893081761006,1.3018867924528301,1.0754716981132075,1.3018867924528301,1.1949685534591195,1.3396226415094339,1.0754716981132075,1.371069182389937,1.0062893081761006,1.371069182389937,0.9433962264150944,1.3647798742138364,1
00q1.jpg,0.5763888888888888,0.8333333333333334,0.5833333333333333,0.9513888888888888,0.6041666666666667,1.0625,0.6319444444444444,1.1805555555555556,0.6597222222222222,1.2916666666666667,0.7222222222222222,1.3888888888888888,0.8055555555555556,1.4791666666666667,0.9027777777777778,1.5486111111111112,1.0069444444444444,1.5625,1.1180555555555556,1.5416666666666665,1.2152777777777777,1.4722222222222223,1.3055555555555556,1.3819444444444444,1.3611111111111112,1.2847222222222223,1.3958333333333333,1.1666666666666667,1.4097222222222223,1.0555555555555556,1.4305555555555556,0.9375,1.4444444444444444,0.8263888888888888,0.6041666666666667,0.7569444444444444,0.6527777777777778,0.6736111111111112,0.7430555555555556,0.6597222222222222,0.8333333333333334,0.6736111111111112,0.9305555555555556,0.7083333333333333,1.0555555555555556,0.7083333333333333,1.1527777777777777,0.6736111111111112,1.25,0.6597222222222222,1.3472222222222223,0.6736111111111112,1.3958333333333333,0.75,1.0069444444444444,0.7847222222222222,1.0,0.8541666666666666,1.0,0.9305555555555556,1.0,1.0069444444444444,0.9097222222222222,1.0833333333333333,0.9583333333333334,1.0902777777777777,1.0,1.0972222222222223,1.0486111111111112,1.0902777777777777,1.0902777777777777,1.0763888888888888,0.7083333333333333,0.8263888888888888,0.7569444444444444,0.8055555555555556,0.8194444444444444,0.7986111111111112,0.875,0.8263888888888888,0.8194444444444444,0.8472222222222222,0.7569444444444444,0.8541666666666666,1.125,0.8194444444444444,1.1875,0.7916666666666666,1.25,0.7986111111111112,1.2986111111111112,0.8194444444444444,1.25,0.8402777777777778,1.1875,0.8402777777777778,0.8402777777777778,1.25,0.8958333333333334,1.2361111111111112,0.9513888888888888,1.2222222222222223,1.0,1.2361111111111112,1.0486111111111112,1.2152777777777777,1.1111111111111112,1.2291666666666667,1.1736111111111112,1.2430555555555556,1.1111111111111112,1.2916666666666667,1.0555555555555556,1.3125,1.0,1.3194444444444444,0.9583333333333334,1.3125,0.8958333333333334,1.2916666666666667,0.8680555555555556,1.25,0.9513888888888888,1.25,1.0,1.2569444444444444,1.0486111111111112,1.25,1.1458333333333333,1.25,1.0486111111111112,1.25,1.0,1.2569444444444444,0.9583333333333334,1.25,1
00q2.jpg,0.6775510204081633,0.8326530612244898,0.6816326530612244,0.926530612244898,0.7020408163265306,1.0244897959183674,0.7224489795918367,1.110204081632653,0.7469387755102042,1.2,0.7959183673469388,1.273469387755102,0.8530612244897959,1.3387755102040817,0.9142857142857143,1.3918367346938776,0.9918367346938776,1.4040816326530612,1.0693877551020408,1.3918367346938776,1.1387755102040815,1.3387755102040817,1.2081632653061225,1.2816326530612245,1.2612244897959184,1.2122448979591836,1.3020408163265307,1.1346938775510205,1.3224489795918366,1.0448979591836736,1.342857142857143,0.9469387755102041,1.3510204081632653,0.8571428571428572,0.6979591836734693,0.763265306122449,0.7387755102040816,0.7183673469387755,0.8122448979591836,0.7102040816326531,0.8775510204081632,0.7224489795918367,0.9428571428571428,0.7510204081632653,1.073469387755102,0.7591836734693878,1.1428571428571428,0.7428571428571429,1.2081632653061225,0.7346938775510203,1.273469387755102,0.7428571428571429,1.3224489795918366,0.7836734693877551,1.0040816326530613,0.8285714285714285,1.0040816326530613,0.889795918367347,1.0040816326530613,0.9469387755102041,1.0,1.0122448979591836,0.9306122448979592,1.0571428571428572,0.963265306122449,1.0653061224489795,1.0,1.0775510204081633,1.0326530612244897,1.0693877551020408,1.0693877551020408,1.0612244897959184,0.7673469387755102,0.8244897959183674,0.8081632653061225,0.8,0.8612244897959184,0.8,0.9061224489795918,0.8408163265306122,0.8571428571428572,0.8489795918367347,0.8040816326530612,0.8489795918367347,1.110204081632653,0.8448979591836735,1.1551020408163266,0.8122448979591836,1.2081632653061225,0.8122448979591836,1.2489795918367346,0.8408163265306122,1.2122448979591836,0.8612244897959184,1.1551020408163266,0.8571428571428572,0.8693877551020408,1.1959183673469387,0.9142857142857143,1.183673469387755,0.9591836734693877,1.1714285714285715,0.9959183673469387,1.183673469387755,1.0285714285714285,1.1714285714285715,1.073469387755102,1.1877551020408164,1.110204081632653,1.2040816326530612,1.073469387755102,1.236734693877551,1.0285714285714285,1.2612244897959184,0.9877551020408163,1.2653061224489797,0.9510204081632653,1.2612244897959184,0.9061224489795918,1.2408163265306122,0.8857142857142857,1.2040816326530612,0.9591836734693877,1.2040816326530612,0.9918367346938776,1.2122448979591836,1.0326530612244897,1.2040816326530612,1.089795918367347,1.2081632653061225,1.0285714285714285,1.2081632653061225,0.9918367346938776,1.2163265306122448,0.9551020408163265,1.2081632653061225,1
00q3.jpg,0.5337423312883436,0.834355828220859,0.5398773006134969,0.9631901840490797,0.5644171779141105,1.098159509202454,0.5889570552147239,1.2269938650306749,0.6380368098159509,1.343558282208589,0.705521472392638,1.4478527607361964,0.7914110429447853,1.5460122699386503,0.8834355828220859,1.6257668711656441,1.0,1.6503067484662577,1.1226993865030674,1.6196319018404908,1.2269938650306749,1.539877300613497,1.331288343558282,1.4539877300613497,1.4171779141104295,1.3496932515337423,1.478527607361963,1.2269938650306749,1.50920245398773,1.098159509202454,1.5276073619631902,0.9631901840490797,1.5337423312883436,0.8282208588957055,0.5644171779141105,0.6871165644171779,0.6257668711656441,0.6134969325153374,0.7239263803680982,0.5889570552147239,0.8282208588957055,0.6012269938650308,0.9202453987730062,0.6380368098159509,1.1042944785276074,0.6503067484662577,1.2024539877300613,0.6196319018404908,1.3067484662576687,0.6073619631901841,1.4049079754601226,0.6257668711656441,1.478527607361963,0.6993865030674846,1.0061349693251533,0.754601226993865,1.0,0.834355828220859,0.9938650306748467,0.9141104294478528,0.9938650306748467,1.0,0.901840490797546,1.0920245398773005,0.950920245398773,1.1042944785276074,1.0,1.116564417177914,1.049079754601227,1.1042944785276074,1.1042944785276074,1.0920245398773005,0.6687116564417178,0.7730061349693251,0.7300613496932515,0.7423312883435582,0.803680981595092,0.7361963190184049,0.8711656441717791,0.7852760736196319,0.7975460122699387,0.803680981595092,0.7239263803680982,0.803680981595092,1.165644171779141,0.7914110429447853,1.2331288343558282,0.7484662576687117,1.3067484662576687,0.7484662576687117,1.3619631901840492,0.7852760736196319,1.3067484662576687,0.8098159509202454,1.2331288343558282,0.8098159509202454,0.8159509202453987,1.3190184049079754,0.8773006134969326,1.2760736196319018,0.950920245398773,1.2453987730061349,1.0,1.2638036809815951,1.049079754601227,1.2453987730061349,1.116564417177914,1.2699386503067485,1.1840490797546013,1.3067484662576687,1.116564417177914,1.3742331288343559,1.049079754601227,1.4110429447852761,0.9938650306748467,1.4171779141104295,0.9447852760736196,1.4171779141104295,0.8773006134969326,1.3865030674846626,0.8466257668711656,1.3190184049079754,0.9447852760736196,1.3067484662576687,1.0,1.312883435582822,1.049079754601227,1.3067484662576687,1.1411042944785277,1.312883435582822,1.049079754601227,1.3251533742331287,0.9938650306748467,1.3374233128834356,0.9447852760736196,1.331288343558282,1
00q4.jpg,0.6570048309178744,0.78743961352657,0.6618357487922706,0.8840579710144928,0.6811594202898551,0.9855072463768116,0.7004830917874396,1.0821256038647342,0.7246376811594203,1.1739130434782608,0.7729468599033816,1.2560386473429952,0.8309178743961353,1.3236714975845412,0.8985507246376812,1.391304347826087,0.9758454106280193,1.4106280193236715,1.0531400966183575,1.396135265700483,1.1304347826086956,1.3429951690821256,1.2028985507246377,1.2801932367149758,1.2657004830917875,1.2077294685990339,1.3043478260869565,1.1207729468599035,1.3333333333333333,1.0289855072463767,1.357487922705314,0.9323671497584541,1.3768115942028984,0.8357487922705313,0.6908212560386473,0.7294685990338164,0.7391304347826086,0.6859903381642511,0.8115942028985508,0.6908212560386473,0.8840579710144928,0.7101449275362319,0.9516908212560387,0.7391304347826086,1.0869565217391304,0.7584541062801933,1.1594202898550725,0.7439613526570048,1.2270531400966185,0.7294685990338164,1.2995169082125604,0.7342995169082125,1.3478260869565217,0.7777777777777778,1.0096618357487923,0.8164251207729468,1.0096618357487923,0.8840579710144928,1.0048309178743962,0.9516908212560387,1.0,1.0193236714975846,0.927536231884058,1.0531400966183575,0.961352657004831,1.067632850241546,0.9951690821256038,1.0821256038647342,1.0338164251207729,1.0724637681159421,1.067632850241546,1.0628019323671498,0.7681159420289855,0.7971014492753623,0.8115942028985508,0.7729468599033816,0.8647342995169083,0.7777777777777778,0.9033816425120773,0.821256038647343,0.855072463768116,0.8260869565217391,0.8019323671497585,0.821256038647343,1.1256038647342996,0.8357487922705313,1.1690821256038648,0.8019323671497585,1.2222222222222223,0.8067632850241546,1.2657004830917875,0.8357487922705313,1.2222222222222223,0.855072463768116,1.1690821256038648,0.8502415458937198,0.8695652173913043,1.183574879227053,0.9178743961352657,1.1739130434782608,0.9565217391304348,1.1642512077294687,0.9903381642512077,1.178743961352657,1.0241545893719808,1.1690821256038648,1.067632850241546,1.183574879227053,1.106280193236715,1.2077294685990339,1.0628019323671498,1.2367149758454106,1.0193236714975846,1.251207729468599,0.9806763285024155,1.251207729468599,0.9468599033816425,1.2463768115942029,0.9082125603864735,1.2270531400966185,0.8888888888888888,1.1884057971014492,0.9565217391304348,1.1932367149758454,0.9903381642512077,1.2028985507246377,1.0241545893719808,1.1980676328502415,1.0821256038647342,1.2077294685990339,1.0193236714975846,1.2028985507246377,0.9855072463768116,1.2028985507246377,0.9516908212560387,1.1932367149758454,1
00q5.jpg,0.5393939393939393,0.8121212121212121,0.5393939393939393,0.9454545454545454,0.5575757575757576,1.084848484848485,0.5818181818181818,1.2181818181818183,0.6181818181818182,1.3454545454545455,0.6848484848484848,1.4606060606060607,0.7696969696969697,1.5575757575757576,0.8666666666666667,1.6363636363636362,0.9878787878787879,1.6606060606060606,1.1151515151515152,1.6424242424242426,1.2303030303030302,1.5696969696969698,1.3333333333333333,1.4848484848484849,1.412121212121212,1.3757575757575757,1.4666666666666668,1.2545454545454544,1.496969696969697,1.121212121212121,1.5272727272727273,0.9878787878787879,1.5393939393939395,0.8484848484848485,0.5696969696969697,0.6606060606060606,0.6303030303030304,0.5818181818181818,0.7333333333333334,0.5696969696969697,0.8303030303030303,0.5878787878787879,0.9272727272727272,0.6303030303030304,1.103030303030303,0.6363636363636364,1.2121212121212122,0.6060606060606061,1.3212121212121213,0.593939393939394,1.4242424242424243,0.6181818181818182,1.4848484848484849,0.696969696969697,1.0121212121212122,0.7454545454545455,1.006060606060606,0.8303030303030303,1.006060606060606,0.9151515151515152,0.9939393939393939,1.006060606060606,0.896969696969697,1.084848484848485,0.9454545454545454,1.103030303030303,1.0,1.121212121212121,1.0545454545454545,1.1090909090909091,1.1090909090909091,1.0909090909090908,0.6666666666666667,0.7575757575757576,0.7272727272727273,0.7272727272727273,0.8,0.7333333333333334,0.8606060606060606,0.7696969696969697,0.793939393939394,0.7818181818181819,0.7272727272727273,0.7818181818181819,1.1757575757575758,0.7818181818181819,1.2424242424242424,0.7454545454545455,1.309090909090909,0.7515151515151515,1.3636363636363638,0.7818181818181819,1.309090909090909,0.8,1.2424242424242424,0.793939393939394,0.806060606060606,1.309090909090909,0.8727272727272728,1.2545454545454544,0.9393939393939394,1.2303030303030302,0.9878787878787879,1.2484848484848485,1.0484848484848486,1.2303030303030302,1.121212121212121,1.2666666666666666,1.187878787878788,1.3212121212121213,1.121212121212121,1.393939393939394,1.0484848484848486,1.4303030303030302,0.9878787878787879,1.4363636363636363,0.9333333333333333,1.4303030303030302,0.8666666666666667,1.387878787878788,0.8424242424242424,1.309090909090909,0.9393939393939394,1.2787878787878788,0.9878787878787879,1.284848484848485,1.0484848484848486,1.284848484848485,1.1515151515151516,1.3212121212121213,1.0484848484848486,1.3515151515151516,0.9878787878787879,1.3575757575757577,0.9333333333333333,1.3515151515151516,1
00q6.jpg,0.6018518518518519,0.8611111111111112,0.6157407407407407,0.9768518518518519,0.6342592592592593,1.0925925925925926,0.6574074074074074,1.199074074074074,0.6944444444444444,1.3055555555555556,0.75,1.3888888888888888,0.8287037037037037,1.449074074074074,0.912037037037037,1.4953703703703702,1.0138888888888888,1.5,1.125,1.4814814814814814,1.2175925925925926,1.4351851851851851,1.2962962962962963,1.375,1.3611111111111112,1.2916666666666667,1.3981481481481481,1.1944444444444444,1.4212962962962963,1.087962962962963,1.4351851851851851,0.9814814814814815,1.4444444444444444,0.8703703703703703,0.6435185185185186,0.7592592592592593,0.6944444444444444,0.6944444444444444,0.7824074074074074,0.6759259259259259,0.8657407407407407,0.6944444444444444,0.9490740740740741,0.7268518518518519,1.074074074074074,0.7314814814814814,1.1574074074074074,0.7037037037037037,1.2361111111111112,0.6898148148148149,1.3194444444444444,0.6990740740740741,1.375,0.7546296296296297,1.0,0.8055555555555556,0.9953703703703703,0.8703703703703703,0.9953703703703703,0.9351851851851852,0.9953703703703703,1.0046296296296295,0.9212962962962963,1.0787037037037037,0.962962962962963,1.0833333333333333,1.0046296296296295,1.0925925925925926,1.0509259259259258,1.0787037037037037,1.0972222222222223,1.0694444444444444,0.7314814814814814,0.8287037037037037,0.7777777777777778,0.8009259259259259,0.837962962962963,0.7962962962962963,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8518518518518519,0.7777777777777778,0.8518518518518519,1.1342592592592593,0.8287037037037037,1.1805555555555556,0.7916666666666666,1.2407407407407407,0.7962962962962963,1.287037037037037,0.8240740740740741,1.2453703703703705,0.8472222222222222,1.1851851851851851,0.8425925925925926,0.8611111111111112,1.25,0.9166666666666666,1.2175925925925926,0.9722222222222222,1.199074074074074,1.0138888888888888,1.2083333333333333,1.0555555555555556,1.1944444444444444,1.1111111111111112,1.212962962962963,1.1666666666666667,1.2407407407407407,1.1111111111111112,1.2685185185185186,1.0601851851851851,1.287037037037037,1.0138888888888888,1.287037037037037,0.9722222222222222,1.287037037037037,0.9166666666666666,1.2777777777777777,0.8888888888888888,1.2453703703703705,0.9722222222222222,1.2361111111111112,1.0138888888888888,1.2407407407407407,1.0601851851851851,1.2361111111111112,1.1388888888888888,1.2407407407407407,1.0601851851851851,1.2268518518518519,1.0138888888888888,1.2314814814814814,0.9722222222222222,1.2314814814814814,1
00q7.jpg,0.4787234042553191,0.7606382978723404,0.49468085106382975,0.9042553191489362,0.5212765957446808,1.0425531914893618,0.5691489361702128,1.175531914893617,0.6223404255319149,1.3031914893617023,0.6808510638297872,1.425531914893617,0.7659574468085106,1.521276595744681,0.8723404255319149,1.5797872340425532,0.9946808510638298,1.5904255319148937,1.1117021276595744,1.5691489361702127,1.2074468085106382,1.4946808510638299,1.2872340425531914,1.398936170212766,1.351063829787234,1.2819148936170213,1.398936170212766,1.1595744680851063,1.4308510638297873,1.0372340425531914,1.4574468085106382,0.9095744680851063,1.4787234042553192,0.7659574468085106,0.5319148936170213,0.6968085106382979,0.601063829787234,0.6063829787234043,0.7180851063829787,0.5851063829787234,0.8351063829787234,0.6063829787234043,0.9414893617021276,0.6542553191489362,1.0265957446808511,0.6595744680851063,1.1382978723404256,0.6223404255319149,1.25,0.601063829787234,1.3670212765957448,0.6063829787234043,1.4414893617021276,0.6861702127659575,1.0,0.7340425531914894,1.0,0.8297872340425532,1.0053191489361701,0.925531914893617,1.0053191489361701,1.0265957446808511,0.8882978723404256,1.0851063829787233,0.9414893617021276,1.1117021276595744,1.0,1.127659574468085,1.0585106382978724,1.1117021276595744,1.1063829787234043,1.0851063829787233,0.6595744680851063,0.7659574468085106,0.7127659574468085,0.75,0.7765957446808511,0.7393617021276595,0.8457446808510638,0.7659574468085106,0.7765957446808511,0.7872340425531915,0.7127659574468085,0.7925531914893618,1.148936170212766,0.7659574468085106,1.2127659574468086,0.7446808510638299,1.2765957446808511,0.7446808510638299,1.3297872340425532,0.7606382978723404,1.2765957446808511,0.7872340425531915,1.2127659574468086,0.7872340425531915,0.824468085106383,1.297872340425532,0.8776595744680851,1.2606382978723405,0.9468085106382979,1.2393617021276595,1.0053191489361701,1.2553191489361701,1.053191489361702,1.2393617021276595,1.1117021276595744,1.2606382978723405,1.1542553191489362,1.297872340425532,1.1117021276595744,1.351063829787234,1.053191489361702,1.3829787234042552,1.0,1.3882978723404256,0.9361702127659575,1.3829787234042552,0.8776595744680851,1.3563829787234043,0.8563829787234043,1.297872340425532,0.9414893617021276,1.2765957446808511,1.0053191489361701,1.2819148936170213,1.053191489361702,1.2765957446808511,1.122340425531915,1.3031914893617023,1.053191489361702,1.3085106382978724,1.0,1.3138297872340425,0.9414893617021276,1.3085106382978724,1
01q0.jpg,0.5317460317460317,0.9761904761904762,0.5476190476190477,1.1031746031746033,0.5634920634920635,1.2222222222222223,0.5793650793650793,1.3412698412698414,0.6111111111111112,1.4603174603174602,0.6666666666666667,1.5555555555555556,0.7619047619047619,1.626984126984127,0.8809523809523809,1.6666666666666665,1.0238095238095237,1.6666666666666665,1.1666666666666667,1.6587301587301586,1.2936507936507937,1.619047619047619,1.3968253968253967,1.5476190476190477,1.4603174603174602,1.4444444444444444,1.5,1.3253968253968254,1.507936507936508,1.2063492063492063,1.5158730158730158,1.0793650793650793,1.5238095238095237,0.9444444444444444,0.5873015873015873,0.8015873015873016,0.6349206349206349,0.7222222222222222,0.7301587301587302,0.6746031746031746,0.8333333333333334,0.6587301587301587,0.9285714285714286,0.6746031746031746,1.0555555555555556,0.6666666666666667,1.1587301587301586,0.6428571428571428,1.2619047619047619,0.6507936507936508,1.3571428571428572,0.6904761904761905,1.4206349206349207,0.7777777777777778,1.0,0.7777777777777778,1.0,0.8412698412698413,1.0,0.9047619047619048,1.0,0.9761904761904762,0.9206349206349207,1.1031746031746033,0.9603174603174603,1.1031746031746033,1.007936507936508,1.1031746031746033,1.0555555555555556,1.1031746031746033,1.0952380952380953,1.0952380952380953,0.6904761904761905,0.8571428571428572,0.746031746031746,0.8174603174603174,0.8174603174603174,0.8095238095238095,0.8809523809523809,0.8492063492063492,0.8174603174603174,0.8650793650793651,0.746031746031746,0.873015873015873,1.126984126984127,0.8412698412698413,1.1904761904761905,0.7936507936507937,1.2619047619047619,0.7936507936507937,1.3174603174603174,0.8333333333333334,1.2619047619047619,0.8492063492063492,1.1904761904761905,0.8492063492063492,0.8095238095238095,1.3253968253968254,0.8809523809523809,1.2619047619047619,0.9523809523809523,1.2301587301587302,1.007936507936508,1.2380952380952381,1.0634920634920635,1.2222222222222223,1.1349206349206349,1.253968253968254,1.2222222222222223,1.3174603174603174,1.1428571428571428,1.3333333333333333,1.0714285714285714,1.3412698412698414,1.0158730158730158,1.3412698412698414,0.9523809523809523,1.3412698412698414,0.8888888888888888,1.3412698412698414,0.8412698412698413,1.3174603174603174,0.9523809523809523,1.2777777777777777,1.007936507936508,1.2857142857142856,1.0634920634920635,1.2777777777777777,1.1825396825396826,1.3095238095238095,1.0634920634920635,1.2777777777777777,1.007936507936508,1.2857142857142856,0.9523809523809523,1.2857142857142856,2
01q1.jpg,0.5930232558139534,0.8197674418604651,0.6046511627906976,0.936046511627907,0.6162790697674418,1.052325581395349,0.627906976744186,1.1686046511627908,0.6627906976744187,1.2732558139534884,0.7209302325581395,1.372093023255814,0.8023255813953488,1.4534883720930232,0.8953488372093024,1.5232558139534884,1.0116279069767442,1.5406976744186047,1.127906976744186,1.5232558139534884,1.2151162790697674,1.4534883720930232,1.2848837209302326,1.3604651162790697,1.3372093023255813,1.2674418604651163,1.3662790697674418,1.1569767441860466,1.3837209302325582,1.0465116279069768,1.4011627906976745,0.9302325581395349,1.4011627906976745,0.8081395348837209,0.6395348837209303,0.7616279069767442,0.6918604651162791,0.7034883720930232,0.7674418604651163,0.6802325581395349,0.8546511627906976,0.6802325581395349,0.9418604651162791,0.7034883720930232,1.058139534883721,0.6976744186046512,1.1453488372093024,0.6744186046511628,1.2325581395348837,0.6686046511627908,1.3139534883720931,0.6918604651162791,1.3662790697674418,0.75,1.0,0.7906976744186046,1.0,0.8662790697674418,1.0,0.936046511627907,1.0,1.0116279069767442,0.9244186046511628,1.0755813953488371,0.9593023255813954,1.0872093023255813,1.005813953488372,1.0930232558139534,1.0465116279069768,1.0872093023255813,1.0813953488372092,1.0755813953488371,0.7325581395348837,0.813953488372093,0.7790697674418605,0.7848837209302326,0.8430232558139534,0.7790697674418605,0.8895348837209303,0.813953488372093,0.8372093023255813,0.8255813953488372,0.7790697674418605,0.8313953488372093,1.1162790697674418,0.813953488372093,1.1686046511627908,0.7732558139534884,1.2267441860465116,0.7732558139534884,1.2732558139534884,0.8023255813953488,1.2267441860465116,0.8197674418604651,1.1686046511627908,0.8197674418604651,0.8372093023255813,1.244186046511628,0.8953488372093024,1.2267441860465116,0.9593023255813954,1.2093023255813953,1.005813953488372,1.2209302325581395,1.0465116279069768,1.2093023255813953,1.1104651162790697,1.2267441860465116,1.1744186046511629,1.25,1.1104651162790697,1.2906976744186047,1.052325581395349,1.3139534883720931,1.005813953488372,1.3197674418604652,0.9534883720930233,1.3139534883720931,0.8953488372093024,1.2965116279069768,0.8604651162790697,1.25,0.9593023255813954,1.255813953488372,1.005813953488372,1.2616279069767442,1.0465116279069768,1.255813953488372,1.1453488372093024,1.25,1.0465116279069768,1.255813953488372,1.005813953488372,1.2616279069767442,0.9534883720930233,1.255813953488372,2
