target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34237,2338.4,-2317.5,2399.2,672.12,-2021,-1246.6,-258.76,-221.12,440.95,-627.15,235.77,-118.02,-465.02,-605.28,-443.01,1058.7,-704.02,-277.69,574.2,-315.52,-94.281,-78.781,-135.14,-281.05,30.441,-103.66,243.26,85.729,50.698,-6957.4,-1650.7,-3267.9,-377.27,-34.5,390.24,171.47,122.94,-724.46,-310.26,74.398,-33.806,352.96,399.88,-45.958,-3391.9,1425.6,-35.478,-386.45,232.66,-374.82,-109.89,66.863,169.71,-30.645,143.52,-275.16,-150.06,-162.74,35.814,1.4862,134.25,531.71,-2227.5,310.89,515.37,884.78,158.27,19.966,50.83,-332.17,100.17,-867.73,45.132,752.55,-1891.8,462.96,-167.86,-231.37,422.4,-49.993,-215.69,91.221,-60.238,-132.74,-17.584,-10.28,-46.069,-44.762,-110.62,1024.4,172.15,973.48,1176.1,-57.576,155.25,-720.84,397.42,-48.531,223.1,39.826,-318.72,300.04,-72.093,-115.63,-1244.8,186.63,424.33,-174.27,179.89,107.79,-321.35,135.48,27.142,-139.41,-102.88,-25.782,-59.514,131.66,47.611,2193.7,1056.5,599.94,-338.2,-20.76,242.15,232.32,-419.42,802.98,-1264.9,194.08,259.57,309.82,-15.561,73.503,-168.66,-327.87,435.5,-205.03,81.569,376.16,-256.89,-3.6818,-142.69,-108.02,-180.21,82.466,-154.7,-17.393,-57.499,553.68,1582.4,1003.3,-303.44,83.708,18.271,-217.9,-448.15,376.52,8.3183,-119.49,87.354,-404.65,-111.02,80.112,242.07,-383.35,315.77,-234.3,-147.15,405.15,-252.02,-51.283,-79.616,-217.2,-142.03,139.33,-139.91,-6.1847,-22.514,356.72,1886.9,-528.66,-27.779,-206.34,124.21,-436.85,-101.21,-273,95.876,-116.99,-29.994,-212.09,-161.4,131.68,37.708,70.632,108.72,-159.05,-320.78,218.79,-71.422,-104.93,-3.4738,-120.34,-158.23,225.35,-43.648,-17.384,-104.11,-426.59,1342,51.301,-746.92,-494.83,202.44,-87.692,-188.46,-99.223,72.304,-163.73,-16.076,65.983,-120.15,24.48
0,32604,1789.7,-2787.5,2564.3,474.05,-2557.6,-1059.4,-569.12,415.29,741.74,-319.66,-340.77,-490,-629.61,-46.164,147.32,502.81,-621.67,65.364,192.98,-171.82,-180.78,-6.3601,-56.712,-51.206,78.688,184.04,89.503,9.6536,-10.075,-6791.5,-1293.5,-3355.7,-196.27,85.465,30.722,689.76,109.08,-715.52,-295.02,325.66,229.23,713.69,420.67,-138.01,-2909.3,949.37,-354.1,100.44,-143.34,-340.35,-14.859,314.62,131.04,62.136,-58.921,-183.14,-60.07,2.031,56.024,-301.59,479.19,645.91,-1923.5,723.4,244.01,1303.4,214.3,-17.781,-293.27,-43.306,398.16,-240.47,119.43,168.71,-2048.1,725.29,-557.22,16.13,303.75,-118.13,-46.589,48.254,27.354,-199.42,52.793,92.856,7.5902,-32.096,60.88,1529.7,-19.785,1170.3,1035.5,371.18,111.91,-903.94,781.7,-459.61,839.86,177.57,-408.05,-72.178,281.47,-124.51,-1594.1,639.17,-1.6958,100.08,226.77,-227.52,-112.37,217.48,-109.96,138.64,72.091,-115.5,-22.294,41.171,131.11,2477,890.29,593.71,-275.76,-4.8869,467.37,-426.5,92.86,531.52,-918.31,502.96,-46.843,131.58,123.7,-168.71,-590.93,332.34,-167.15,-131.44,413.96,-8.9864,-106.43,-1.47,-147.5,-156.69,83.256,-39.919,41.053,-54.125,36.34,1248.6,965.78,1009,-498.71,-131.03,83.506,-445.3,1.4749,309.33,-421.62,54.074,29.713,-313.99,221.85,-263.23,-295.47,138.26,232.27,-492.58,439.79,-92.212,-162.42,37.186,-97.546,-81.251,92.065,-9.6794,-32.172,43.152,-50.159,930.24,1161.4,-660.98,-172.98,-370.1,237.72,-574.42,-95.53,-138.43,-122.14,47.966,58.507,-397.73,16.095,118.09,119.47,58.022,113.45,-396.53,207.53,-98.284,-160,196.95,-251.17,6.1795,151.1,10.533,-28.108,16.498,-57.246,-431.98,1280,-480.15,-541.36,-649.28,465,-110.29,-345.07,285.34,-39.142,-158.3,90.198,-203.75,140.79,163.13
0,31548,-156.56,-3176.3,2628.3,-1169.9,-757.01,-826.06,-447.02,-450.54,-249.93,-30.116,52.35,538.03,-272.5,-1116.8,646.58,-327.56,-439.55,-244.84,-248.03,-169.09,-85.363,-121.76,-424.22,90.484,-236.1,-64.26,166.36,-146.4,219.15,-6130.6,-526.4,-3051.3,2074.4,-1092.8,1156.7,950.54,-246.17,1002.6,-500.89,690.45,273.34,-85.52,370.05,422.26,-1818.6,-46.786,-157.91,-10.844,-118.29,-131.21,-43.339,104.51,-194.28,155.12,57.265,26.931,93.878,-175.86,2.188,10.763,2054.2,1526.2,-41.321,817.69,351.32,1522.1,-405.72,1144.2,779.71,-198.4,-704.92,-658.44,199.52,396.4,-730.1,322.46,-91.454,91.207,288.29,176.68,327.92,139.3,-36.458,279.92,-193.4,-9.8676,150.32,10.74,230.8,1314.2,1221.3,439.95,934.16,152.76,-494.09,-338.37,-283.77,-896.4,-758.25,-573.3,241.99,-101.18,-15.155,-437.46,-546.59,383.11,404.5,530.31,316.15,3.5364,0.50973,259.49,-115.5,296.71,-0.13342,41.902,29.376,-122.69,157.67,2048.3,973.07,-536.54,-1055.5,-371.3,-1348.8,238.7,-881.44,-290.2,-339.95,-627.62,315.52,65.162,113.14,-260.82,-38.873,697.69,-196.28,194.82,165.65,-10.303,82.699,15.166,-149.66,40.347,-175.54,52.908,55.986,-115.12,-55.545,1283.2,321.18,-224.53,-1094,333.43,-941.02,-147.23,-10.45,-102.8,652.89,-101.12,688,-100.82,-223.36,722.62,-126.38,543.23,-80.885,32.893,31.88,-183.42,4.3981,12.219,-83.574,57.576,-124.87,94.226,-4.438,-152.69,87.419,1159.5,445.24,-1084.7,-712.07,699.53,-340.96,-36.661,392.77,30.762,504.24,132.82,226.15,27.146,81.44,224.41,103.71,386.07,-324.29,23.829,115.15,-181.33,-203.21,107.14,-63.621,96.015,-26.648,24.981,19.298,-104.79,44.522,208.76,702.08,-714.51,-803.73,267.78,323.55,220.41,283.35,4.0929,251.73,164.34,-174.38,37.233,-198.69,56.497
0,31641,1153.2,-3600.6,2560.9,-54.044,-1905.2,-605.09,-640.01,-361.98,459.56,-431.6,117.35,328.98,-543.56,-732.58,431.59,152.43,-587.48,5.4208,124.57,-143.89,-7.9096,66.5,-293.69,-170.38,-70.433,-92.788,97.731,132.77,-60.785,-6599.2,-390.78,-3493,712.8,-96.349,-57.999,1380.5,-257.38,308.01,-164.52,287.17,319.5,17.828,200.18,751.94,-2498.2,775.54,-265.49,118.56,-212.75,-353.41,-58.577,296.88,-23.626,47.833,190.9,-156.56,-263.11,-205.46,-278.44,554.07,1322.9,1352.3,-1008.1,1060.4,-39.104,1548.9,259.86,288.04,1061.6,-414.6,-228,-296.21,-148.21,428.27,-1522.6,785.68,-634.37,465.24,82.561,114.03,28.817,162.17,-97.258,-0.18559,81.581,-3.7132,56.336,97.118,-31.486,2060.4,810.72,1025.6,974.18,568.68,-5.0982,-813.3,772.03,-955.91,-35.357,155.44,-288.54,278.1,-22.339,-314.47,-967.78,912.73,-49.502,470.36,179.68,-56.251,14.036,221.01,69.191,203.89,106.41,-118.35,32.604,253.26,71.543,2693.5,718.61,348,-1188.4,-115.92,-359.93,-291.13,-149.55,-190.03,-698.4,-153.72,-441.15,482.59,-129.16,-597.87,-68.112,717.88,-186.01,85.084,426.8,-69.676,91.084,10.952,-90.878,73.223,40.107,-52.524,102.36,118.12,-119.08,1126.1,0.012814,514.53,-1113.3,-24.227,-225.75,-998.66,116.83,-301.62,-13.452,292.49,-283.71,-147.44,-163.69,78.983,279.45,521.33,-81.974,-395.55,379.82,-240.93,54.888,-64.722,-91.353,37.347,32.172,-36.449,109.88,22.717,-156.63,696.92,245.86,-794.42,-634.44,-162.95,287.18,-636.57,215.07,-36.119,-151.71,444.38,-166.56,9.7341,416.96,-261,239.34,601.57,-274.49,-453.58,190.36,-187.17,-94.782,46.574,-151.92,111.52,78.588,-83.421,36.106,14.21,-32.681,-378.64,313.88,-127.64,-555.1,-393.7,698.24,149.77,-104.95,289.37,13.461,172.84,90.5,-33.987,357.63,-108.63
0,39298,1499.9,-3133.1,3121.6,362.54,-2273.4,-735.98,-812.61,75.572,495.91,-237.62,428.97,60.615,-702.07,-660.61,898.14,619.27,-1020.9,384.18,-57.503,-251.96,36.771,-16.456,31.078,-58.859,9.334,111.91,-1.0514,49.144,-6.7516,-7047.7,-1379.5,-3911.5,130.79,-192.93,-11.04,675.55,-43.965,-497.72,-320.48,182.66,-6.9132,276.45,335.82,187.38,-3742.7,817.7,-568.6,113.86,-11.557,-482.49,172.35,263.22,28.414,124.13,145.6,-101.58,-68.615,-46.045,-94.632,-508.62,564.13,375.81,-1722.9,666.23,-64.98,1562.1,84.972,509.43,186.5,-118.46,-18.056,-522.76,-10.78,672.41,-2350.8,322.93,-1012.5,173.99,245.79,-23.416,28.738,220.15,-69.585,-58.464,10.381,11.671,79.916,23.073,-21.095,1507.9,-82.566,1174.2,1138.5,714.3,14.781,-523.43,938,-746.75,925.99,117.85,-229.74,164.49,287.75,-444.3,-2135.3,421.56,77.965,187.97,313.36,-282.81,-53.582,251.15,60.353,163.83,59.119,-153.3,-24.537,-49.254,149.5,2812.7,967.97,464.68,-176.19,85.524,456.55,-234.27,513.8,80.803,-769.38,275.75,-95.789,659.03,-41.928,-314.55,-804.83,339,-186.08,-5.6169,611.6,-75.751,86.109,213.32,-296.25,22.971,62.303,-33.747,112.11,-17.898,-109.03,1636.3,763.7,1165,-431.4,294.88,-223.86,-556.01,213.31,109.4,-229.64,348.35,-319.78,-215.35,118.07,-387.31,-434.19,389.5,93.15,-216.91,518.67,-178.13,-46.71,141.99,-164.43,11.559,47.575,-66.816,58.107,-26.868,14.839,1527.2,961.72,-466.03,-279.63,18.102,112.69,-803.29,96.176,-207.38,-173.87,333.65,-324.32,-185.15,10.686,-59.457,-93.941,454.94,105.24,-314.03,448.29,-168.27,-184.33,71.591,-216.41,83.72,72.296,-62.692,0.85778,89.266,-84.782,66.101,1554.8,-704.99,-799.88,-619.21,609.96,-432.45,-266.94,187.18,-177.39,178.23,-120.47,-207.35,374.11,-208.33
0,38356,1003.4,-3344.1,2681.5,-184.66,-2568.9,-856.29,-674.46,88.556,493.05,-383.21,-38.868,-423.91,-634.86,-439.88,436.22,1135.5,-1385.8,143.46,-22.63,-328.17,66.622,6.4864,-232.63,-107.39,-16.281,-42.51,-28.08,4.8077,-106.8,-6838.8,-915.1,-3576.7,517.71,-86.395,450.81,886.19,63.313,-106.92,-252.79,693.33,151.22,303.6,659.09,84.104,-3255.1,1455.8,-533.73,-70.799,171.34,-410.15,116.42,355.52,-186.96,102.22,126.46,-328.86,-139.73,-42.467,-118.29,700.02,1674.3,1184.2,-1425.1,1280.5,321.77,1810.1,253.61,375.5,217.57,-209.42,152.35,-151.13,138.25,496.55,-1350.9,1037.6,-652.15,6.7556,470.57,-104.01,-50.66,285.18,-231.18,-78.525,48.522,-94.194,132.81,103.28,-100.55,2599.9,878.89,1470.6,1043.3,768.89,-43.285,-925.32,838.35,-899.9,718.99,161.41,-558.6,3.1766,129,-469.72,-1050.3,865.3,202.5,-165.57,260.24,-250.5,-181.39,219.02,-44.88,36.912,39.519,-203.93,121.93,10.998,53.866,3285.2,1439.2,137.26,-779.91,-76.444,-73.014,-548.76,118.74,-222.45,-746.08,6.8099,-374.13,549.45,-338.84,-361.17,-401.95,762.72,-418.41,-298.83,494.34,-87.173,-72.092,47.836,-277.76,12.498,157.1,60.288,40.988,45.996,-53.977,1862.7,767.15,375.14,-1108.5,-103.84,-324.1,-767.2,68.715,-235.91,-278.85,204.01,-248.7,-174.31,30.474,-286.29,-364.75,466.97,-121.4,-132.38,177.89,2.3452,16.104,10.773,104.59,104.14,125.16,47.371,68.02,211.33,49.227,1323.8,692.23,-1092.6,-592.04,-248.37,81.074,-701.7,23.489,-160.81,-72.342,336.33,-233.37,-3.4225,26.333,-29.732,-175.62,148.03,99.979,-165.14,254.92,4.1202,91.782,-57.649,79.165,186.26,-44.725,192.77,-76.735,160.76,-8.7594,-92.501,911.43,-744.38,-523.01,-605.76,688.4,-38.105,-233.66,501.48,-96.406,57.409,0.014549,-66.183,468.75,-140.8
0,38537,840.45,-3194.5,2657.2,-205.24,-2479.2,-1240.8,-511.33,40.274,814.02,-580.54,89.68,-712.93,-543.7,-220.11,-220.98,733.45,-1175.4,-44.282,397.11,-755.34,288.2,-271.53,-90.682,-252.78,204.19,-100.32,358.49,-340.9,157.91,-6487.5,-1544,-3472.3,395.1,-498.4,640.83,600.66,220.44,-274,-251.58,431.46,615.17,151.76,815.06,-151.86,-4202.6,1312.1,-370.65,-313.78,185.39,-814.56,321.2,204.55,67.05,-105.1,14.472,-376.91,-12.47,-295.9,165.98,614.53,1231.1,1088.8,-1488.9,962.26,479.68,1515.8,367.12,96.749,145.3,-357.56,568.8,-156.81,145.61,287.95,-2333.9,592.83,-474.9,145.51,573.38,-299.01,-153.12,127.51,-158.39,-53.288,223.62,-29.272,138.58,-23.79,38.718,2033.9,1086.9,1208.3,1301.3,348.74,193.41,-1165.2,749.3,-600.37,503.94,350.8,-549.65,-214.24,258.27,-238.66,-1094.1,367.72,476.49,-221.11,188.08,18.91,-229.6,336.72,-4.0813,-23.043,131.71,-1.8225,31.742,202.83,48.747,2569.1,1821.4,-153.56,-538,-85.183,-82.544,-396.39,-202.31,161.36,-981.31,224.93,-406.24,462.37,-294.59,-251.11,26.944,1.2342,406.13,-373.07,498.34,184.05,-323.79,150.54,-258.38,141.43,149.87,16.776,-84.195,261.07,-102.22,704.52,1360.7,362.81,-1133.8,-7.4949,-505.25,-559.51,-155.75,110.53,-396.75,106.8,-288.21,-118.05,103.59,-207.25,702.97,-104.07,171.54,-488.13,194.8,359.52,-464.81,98.974,-29.979,2.54,248.01,8.6739,-72.617,221.54,-91.465,197.6,1104.9,-1001,-736.58,-95.111,-106.61,-521.57,13.331,-253.75,-44.291,216.07,-155.25,-143.19,54.826,-15.658,339.43,437.58,69.412,-518.7,-146.12,367.56,-154.44,69.932,36.607,-1.3685,103.6,28.416,-110.92,263.4,-141.32,-834.48,971.51,-502.77,-666.86,-358.52,549.58,139.44,-169.5,256.53,76.19,-71.654,152.05,-162.66,222.83,214.98
0,38911,1849.1,-3290.6,2982.5,566.12,-2625.5,-903.21,-695.97,126.34,937.74,-229.79,54.34,-179.47,-890.17,-385.69,528.42,959.41,-1098,353.51,134.92,-355.47,9.8895,123.56,-102.96,43.108,94.277,83.091,106.59,59.065,-83.237,-6809.5,-1038.1,-4104.7,121.06,-262.11,38.869,818.93,194.52,-524.68,-439.11,304.17,-33.49,550.72,467.97,29.841,-3707.5,1187.6,-872.92,167.9,74.162,-434.35,67.302,393.26,-28.233,191.43,124.9,-194.26,-110.86,-17.868,-98.36,110.4,623.48,781.44,-1863.2,1018.3,-29.324,1665.9,181.2,110.29,191.16,-224.24,236.8,-160.67,27.901,394.58,-2407.2,809.46,-1123.6,176.41,509.03,-136.7,78.716,203.34,-116.04,-13.962,84.431,-15.831,95.568,13.16,-2.5866,2272.9,42.035,1265.8,1186.8,600.72,255.29,-845.44,943.46,-599.76,715.69,457.55,-393.89,-137.09,383.05,-369.62,-1668.4,515.96,143.37,132.11,422.21,-251.52,-46.169,295.25,-56.436,168.25,114.41,-158.69,-13.438,23.286,88.926,3159.2,1091.8,419.41,-206.78,-42.282,413.94,-275.63,249.94,353.46,-907.85,366.03,-147.97,468.07,16.313,-352.57,-198.66,327.39,-67.56,-164.28,744.06,-134.77,127.93,103.02,-268.72,25.547,109.29,-57.568,125.96,-27.29,-49.43,1535,1030.5,1016.6,-523.76,-30.339,-1.8112,-696.04,22.257,351.95,-279.2,198.1,-259.98,-437.83,349.47,-417.07,355.35,150.69,331.66,-490.35,516.13,-74.689,-94.518,16.593,-74.738,-41.669,128.86,-95.77,38.249,26.337,-90.83,1060.3,1148.1,-792.18,-275.74,-256.88,236.08,-784.87,4.9909,-203.53,-163,202.1,-122.3,-352.25,112.75,-84.413,599.38,392.25,215.27,-485.16,223.92,-86.046,-194.69,105.35,-222.61,84.182,75.64,-21.31,-31.055,94.362,-102.5,-437.76,1351.4,-607.35,-658.24,-706.32,542.37,-136.69,-352.74,222.76,-111.75,2.3762,113.44,-219.01,239.37,9.4411
0,38961,1633.5,-3317.3,2833,254.41,-2742.9,-1076.6,-570.55,284.05,838.71,-300.49,-269.51,-480.56,-791.97,-131.9,223.89,1499.5,-1300.4,185.12,181.74,-406.33,51.831,142.32,-141.58,-3.1259,63.332,-0.51981,24.803,-23.308,-62.261,-6891,-923.99,-3951.6,226.8,-229.28,278.53,893.27,223.02,-421.27,-404.93,406.34,268.49,365.99,640.56,-91.874,-3104.3,1379.7,-756.62,43.664,133.24,-344.06,25.233,430.61,-130.84,68.68,113.24,-298.29,-136.34,-6.5651,-161.05,329.97,1139.9,1130.5,-1814.3,1241.7,295.24,1702.3,251.92,69.007,-6.0011,-84.967,333.57,7.3994,62.035,273.75,-1752,1211.8,-802.76,-52.454,614.84,-111.27,-9.9883,269.79,-145.91,-100.75,91.17,-29.46,89.321,89.243,1.621,2685.8,532.36,1591.1,1010.7,808.88,59.771,-898.64,839.56,-601.14,773.72,362.5,-544.84,-254.59,372.24,-339.17,-1093,752.97,329.17,-67.833,295.54,-170.39,-214.19,239.58,-40.534,7.5478,157.14,-287.53,-0.53076,85.733,10.231,3483,1343.5,347.27,-441.99,-153.53,369.86,-572.16,190.52,136.04,-878.37,349.4,-327.75,428.72,-112.6,-357.76,-174.85,594.22,-212.26,-380.52,561.54,-144.45,-18.489,10.245,-253.44,-42.645,74.502,11.561,37.7,10.653,-12.006,1579.1,1284.5,588.88,-816.69,-163.11,-243.18,-655.89,-45.537,179.67,-425.92,79.783,-229.1,-276.62,229.13,-358.13,-114.58,258.52,132.52,-415.48,219.76,23.032,-105.8,-7.5013,-8.0617,41.175,57.624,37.358,-3.6204,124.05,32.008,1131.5,950.21,-1000.7,-466.35,-423.63,200.84,-777.97,-31.466,-255.9,-158.6,213.69,-125.84,-306.94,137.09,-67.816,207.32,12.316,165.87,-289.06,158.36,-100.78,7.2722,37.729,-104.3,124.41,33.876,101.93,-13.573,85.639,-0.49029,-489.63,1186.3,-778.77,-540.64,-687.39,654.78,10.732,-372.56,343.78,-21.674,-98.628,168.35,-149.5,258.81,179.69
0,39077,3486.8,-3130.7,2904.6,784.92,-2145.6,-1701.3,-56.451,302.38,819.77,-213.21,-51.636,-532.21,-541.87,-338.96,345.77,1514.7,-794.62,-516.24,615.67,-478.56,-72.696,-225.57,249.46,-407.02,266.03,66.79,203.98,-132.83,161.05,-8053.2,-373.19,-4194.5,-621.66,188.64,536.86,-182.42,730.24,-1132.1,-358.84,-113.27,235.88,474.39,325.93,-302.91,-2823.8,1616.9,-137.18,-645.89,519.57,-371.12,44.972,-140.57,371.5,-167.12,205.11,-137.82,28.976,-147.53,189.06,-888.45,279.77,143.75,-2481.9,616.3,631.83,707.6,449.58,-143.91,-324.54,-227.1,361.52,-584.08,434.95,668.48,-1316.5,869.38,-404.28,-424.51,598.62,8.644,-255.78,-53.348,325.1,-303.82,245.5,39.858,51.029,-97.122,176.74,1614.5,-437.83,1139.8,736.37,70.268,414.5,-1029.1,749.95,-239.31,763.17,-363.28,84.104,-148.49,32.265,59.781,-1103.2,930.47,551.19,-392.7,308.48,-57.686,-160.88,-89.502,538.68,-278.55,125.39,6.1554,-11.703,-131.1,158.89,3126.5,444.73,372.3,-144.75,-218.74,784.54,-139.84,-289.85,682.57,-1084.1,304.73,488.15,226.16,-199.9,-35.67,-390.12,722.94,42.45,-307.05,242.11,209.12,-135.37,-19.385,27.555,-96.544,-54.548,116.81,-41.429,-91.246,13.753,1630.9,1206.9,1276.3,-187.27,-206.59,91.311,-116.33,-488.51,817.67,-32.127,-358.47,296.61,-399.85,48.408,7.2175,-484.57,558.43,-114.94,-363.04,-5.7712,349.52,-292.84,81.845,-128.67,47.078,-155.3,36.998,8.1992,-8.4905,19.475,1597.6,1701.3,-384.11,174.31,-370.21,280.13,-225.81,-326.16,-109.8,271.05,-241.93,148.32,-259.02,-285.61,265.72,-270.39,31.356,98.597,-245.35,-119.82,67.903,-92.523,164.13,-212.98,57.375,-86.57,48.711,172.56,-122.33,-121.78,323.49,1788.1,-189.23,-502.86,-548.16,201.19,181.91,-514.14,136.13,-32.397,-110.73,-3.1742,108.37,-303.72,102.86
